id,businessId,name,stage,startDate,closeDate,notes,userId,createdAt,updatedAt,lastActivityDate,nextActivityDate,responsibleId,hasRequest,bookingRequestId,dealId,lostReason,name
,cmk5xl38j0052hpexp26pkm82,Hyatt Regency 2025|Apr-2025-I,Iniciación,4/7/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,4/7/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8g9afp00w6nvhpbl3cfm0t,I love Panama Chocolate 2025|Feb-2025-I,Iniciación,2/18/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/18/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zd4m200pwhpil19v3sfx0,IHOP 2025|Feb-2025-I,Iniciación,2/18/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/18/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz6s6006jrbhpz38j4gha,Il Nonno 2025|Oct-2025-I,Iniciación,10/9/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/9/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zgx30029uhpilzcfr1i29,Isla Magica 2026 |Dec-2025-I,Iniciación,12/22/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/22/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5z9ua401blhp0tw4a8cqml,Island Plantation |Jan-2025-I,Iniciación,1/3/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/3/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz7dr006qrbhpcds16nue,Jeffrey's Bakery|Dec-2025-I,Iniciación,12/11/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/11/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zhtbb02mshpilw66hobis,Joy Land 2025|Feb-2025-I,Iniciación,2/18/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/18/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g8z1000rpnvhpley25vbj,Joyería Fedi |Dec-2025-I,Iniciación,12/17/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/17/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz7i9006rrbhp42fdy8sf,Julian RoofTop - Q3 2025|Sep-2025-I,Iniciación,9/12/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/12/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5ziqxn030ihpilaz5pxl3t,Jungle 2025|Jul-2025-I,Iniciación,7/23/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,7/23/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xl9yb007uhpexljgdfent,Just Kids Panama|May-2025-I,Iniciación,5/29/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,5/29/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zdz2d012chpil314xq8kj,Kaifish 2025|Jan-2025-I,Iniciación,1/29/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/29/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xky2i002yhpexd5n0sfld,Kalabaza 2025|Feb-2025-I,Iniciación,2/11/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/11/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz7rw006vrbhp5qdf9dye,Kanibal Q1 2025|Jan-2025-I,Reunión,1/7/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/7/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz7u9006wrbhppz7mqf71,Kappers 2025|Apr-2025-I,Iniciación,4/23/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,4/23/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz7wm006xrbhpddphaufi,Karimar Veracruz Q1 2025|Jan-2025-I,Reunión,1/23/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,1/23/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5zdda100tghpilj5j6vyb2,Kart Center - Q4 2025|Sep-2025-I,Reunión,9/9/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/9/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g9h9000ysnvhpxujo0vv5,Keene's 2025|Feb-2025-I,Iniciación,2/18/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,2/18/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8g8s2i00p7nvhp9glu4zgi,key doh|Oct-2025-I,Iniciación,10/16/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,10/16/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zeaey0170hpil21fpt7fm,KFC|Dec-2025-I,Iniciación,12/5/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/5/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gk63v01ownvhp1od81b9e,Kids Club |Jan-2026-I,Iniciación,1/13/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/13/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xlodt00dshpexo7alkh46,kids that rip|Nov-2025-I,Iniciación,11/25/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/25/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz7z8006yrbhpb4qusarz,Kotowa 2025|Jun-2025-I,Iniciación,6/3/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/3/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz843006zrbhp71rzc41y,Krafty Kids Panama |Apr-2025-I,Iniciación,4/15/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,4/15/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zihlt02wqhpilg2qrvmgx,Krispy Kreme 2025|Jan-2025-I,Iniciación,1/8/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/8/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8h4dt8000843hp8k9cupft,La Amour |Jun-2025-I,Iniciación,6/24/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/24/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz92e0075rbhpk87miy9u,La casa de AnaLu Q1 2025|Feb-2025-I,Iniciación,2/12/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/12/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gz9ce0079rbhpaxq148jf,La Dolceria 2025|Jan-2025-I,Iniciación,1/15/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/15/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zd1oq00oohpil27dw4os4,La Esmalteria - Q3 2025|Jul-2025-I,Reunión,7/31/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,7/31/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5xl4pm005ohpexutqd30e2,La Heladería|Apr-2025-I,Iniciación,4/22/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,4/22/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zedvv018ghpil6907s2bk,La Iguana Eco Resort Q3 2025|Jul-2025-I,Reunión,7/15/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,7/15/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gz9jq007crbhpvnpvaecp,La Lupe Birrieria - Q3 2025|Jun-2025-I,Iniciación,6/25/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/25/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xkvne001yhpexg0e6fmsg,La Malagueña |Jan-2025-I,Iniciación,1/22/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,1/22/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5zgr78027ehpilpa3dc9u6,La Papa 2025|Aug-2025-I,Iniciación,8/21/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/21/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gza6w007krbhpmbrdfwqz,La Pinche Cantina Q4 2025|Oct-2025-I,Reunión,10/1/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,10/1/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zfy7p01vkhpiljiggku2e,La Playita Kids Q3 2025|Sep-2025-I,Iniciación,9/12/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/12/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzapb007mrbhp1xwk5ymu,La Pulpería 2025|Jan-2025-I,Iniciación,1/27/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/27/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzbht007yrbhpb4j30kju,La Terrasse - Q3 2025|Jul-2025-I,Reunión,7/14/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,7/14/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzayu007qrbhpvdx8oo2w,La Trinchera del West - Q2 2025|Jun-2025-I,Iniciación,6/5/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,6/5/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzb18007rrbhp7xhxuuh4,La Vaquita Panama - Q1 2026|Feb-2026-I,Iniciación,2/4/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/4/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zhswp02mmhpil3ffqcirz,Laboratorio Clinico InmunoPro|Feb-2025-I,Iniciación,2/5/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/5/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zg0cp01wghpilji8dvq6t,Laser Lab 2025|Aug-2025-I,Iniciación,8/21/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/21/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zfxsx01vehpil3f4u7133,Leto 2025|Feb-2025-I,Iniciación,2/12/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/12/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzcak0083rbhpj7kzrpgt,LG 2025|Sep-2025-I,Iniciación,9/19/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/19/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzdd2008crbhpyc50af7f,Lumilu|Dec-2025-I,Iniciación,12/10/2025,,,user_39B00JXSlh3GYiArUbqc8X9M0S8,12/10/2025,,,,user_39B00JXSlh3GYiArUbqc8X9M0S8,FALSE,,,,
,cml8gzdfj008drbhpiqs2s34i,Luna RoofTop - Q3 2025|Sep-2025-I,Iniciación,9/12/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/12/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gze6i008irbhpxpk79m44,"Madrid, vinos y quesos - Q3 2025|Jun-2025-I",Reunión,6/27/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/27/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzeg8008lrbhpwzf7ksh7,Mahogany Suites |Jun-2025-I,Iniciación,6/24/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/24/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5z8yp200yfhp0tvcmuv7q3,Mar de Grau - Q3 2025|Jul-2025-I,Iniciación,7/1/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,7/1/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzf7x008vrbhpx135rk3t,Maral Rooftop - Q1 2025|Jan-2025-I,Iniciación,1/15/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/15/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gk5wm01ovnvhpqjcmtebu,Market By Mercaito - Q1 2026|Jan-2026-I,Iniciación,1/22/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/22/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zc51j00bahpil4khovtcw,Market House|Dec-2025-I,Iniciación,12/15/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,12/15/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zc51j00bahpil4khovtcw,Market House Q4 2025|Nov-2025-I,Iniciación,11/20/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/20/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzfab008wrbhpklrtcpe7,Maru Korean Dessert Cafe - Q4 2025|Sep-2025-I,Iniciación,9/26/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,9/26/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzfsp0091rbhphbae92ue,Max Arepas - Q3 2025|Aug-2025-I,Iniciación,8/1/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/1/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gk5wm01ovnvhpqjcmtebu,Mercaito - Q1 2026|Jan-2026-I,Reunión,1/7/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/7/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gk5wm01ovnvhpqjcmtebu,Mercaito Q4 2025|Oct-2025-I,Iniciación,10/14/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/14/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xkv8q001shpex0ngzni4n,Merkapp - Alianza |Jan-2025-I,Iniciación,1/13/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,1/13/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzh240099rbhp42aj5zha,Mi Viaje a Panamá Q2 2025|Jun-2025-I,Reunión,6/6/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,6/6/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gyuao0037rbhpcndw9b3e,Minimed Q1 2026|Oct-2025-I,Reunión,10/28/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,10/28/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zeznu01hehpillsog9w1l,Misawa Bakery - Q3 2025|Aug-2025-I,Reunión,8/1/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,8/1/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzhq3009drbhpg9bnld9j,Miss Cho 2025|Feb-2025-I,Iniciación,2/7/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/7/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xlm8t00cwhpexd2z2yg9b,Mochikas Peruvian Fusion - Q1 2026|Nov-2025-I,Iniciación,11/7/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,11/7/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzhzx009hrbhp82qhyyft,Momi |Oct-2025-I,Iniciación,10/16/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/16/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzrgf00cbrbhp9yk43c8b,Mr Chen|Mar-2025-I,Iniciación,3/20/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,3/20/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5xkxea002ohpexwk7k5541,Mvp Sport City |Jan-2025-I,Iniciación,1/28/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,1/28/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gziyc009vrbhp6bhxkcbr,Naked Lukas|Dec-2025-I,Iniciación,12/3/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,12/3/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzjg7009wrbhphkeeapbu,Nance BBQ - Q2 2025|Mar-2025-I,Propuesta Enviada,3/13/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,3/13/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xl541005uhpexhje0xbbv,Niko's 2025|Apr-2025-I,Iniciación,4/22/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,4/22/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzkhb00a3rbhpszcnj1ud,NMC Q2 2025|May-2025-I,Reunión,5/21/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/21/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzjsn00a1rbhpsxvox492,Nomada Republic Valle Q1 2025|Feb-2025-I,Iniciación,2/19/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/19/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzkb900a2rbhpbedc0zda,Nomada tours  Q4 2025|Oct-2025-I,Reunión,10/21/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/21/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xlfnl00a6hpexgnzo6jhg,Nordik 2025|Aug-2025-I,Iniciación,8/22/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,8/22/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gk5hv01opnvhpp0odfc19,Nouva |Dec-2025-I,Iniciación,12/2/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/2/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5z8brt00oxhp0tt71ywc2k,Novey 1- 2026|Jan-2026-I,Iniciación,1/13/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/13/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzkk000a4rbhpikuloj5y,NOVOTEL |Feb-2025-I,Iniciación,2/18/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,2/18/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5zg4qi01y8hpil864un7kx,Odonto 2025|Jun-2025-I,Iniciación,6/26/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,6/26/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzku200a8rbhpyqyh4il8,Oh Toro Ramen -Q2 2025|Apr-2025-I,Reunión,4/10/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,4/10/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzl1k00abrbhp189e4egn,Old Wes Ranch|Jan-2025-I,Iniciación,1/10/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,1/10/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzl4100acrbhpcq3ftnaa,Olivares Sea Food Q4 2025|Oct-2025-I,Reunión,10/2/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,10/2/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cmk5zcsl300kyhpil1tf6u0od,OptiSalud - Q1 2026|Dec-2025-I,Iniciación,12/4/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,12/4/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzl9300aerbhpcjllu4l4,Ordovician 2025|Feb-2025-I,Iniciación,2/12/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/12/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzle700agrbhptl3le6ce,Oro Moreno 2025|Sep-2025-I,Iniciación,9/17/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/17/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzlm300airbhpxw6jxpc4,Orto Sonrisas - Q1 2026|Jan-2026-I,Iniciación,1/28/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/28/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzlok00ajrbhpbgw7t8v0,Osaka&Toscana - Q2 2025|May-2025-I,Reunión,5/15/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/15/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5ziuam031whpilvpmiaz5b,Ossa restaurante - Q1 2026|Feb-2026-I,Iniciación,2/2/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,2/2/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzm3o00aprbhp5bccrgg8,Paints & Drinks |Nov-2025-I,Iniciación,11/25/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,11/25/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g7u6n00e8nvhpwrwy41yh,Palettamerica - Q3 2025|Jul-2025-I,Reunión,7/21/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,7/21/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8gzmdo00atrbhpq6qgkhzp,Panama Experience Tours|Jan-2026-I,Iniciación,1/2/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/2/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzmk300aurbhpzze5rcdd,Panama Jazz Festival |Oct-2025-I,Reunión,10/16/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,10/16/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xle41009khpexyne00b0z,Panama Nature Center - gina gonzalez|Jan-2025-I,Iniciación,1/15/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,1/15/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5zi4hy02rchpild0qrp1ry,Panamá spa|Jan-2026-I,Iniciación,1/21/2026,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/21/2026,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzmu600ayrbhp9c3hva8e,Panda House 1- 2026 |Dec-2025-I,Iniciación,12/3/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,12/3/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zegw2019ohpil172rqp0f,Papa John's Q3 2025|Jan-2025-I,Reunión,1/20/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,1/20/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5xlcmx008yhpexjr5y1akl,Paradiso 2025|May-2025-I,Iniciación,5/8/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,5/8/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8g7ida009pnvhp2w0mlwx9,Paseo Suites El Valle - Q2 2025|Jun-2025-I,Propuesta Enviada,6/6/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,6/6/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gzn6r00b3rbhpmgwqba2a,Patatous - Q4 2025|Sep-2025-I,Reunión,9/26/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,9/26/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gzn9900b4rbhpnuicn61v,Patria By Poin - Q1 2026|Feb-2026-I,Iniciación,2/2/2026,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,2/2/2026,,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,FALSE,,,,
,cmk5zfx0201v2hpilz9hbaptf,Pedasí Nature Paradise - Q4 2025|Jul-2025-I,Reunión,7/25/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,7/25/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cmk5zianj02twhpil0gx77cap,Peggy Cookies 2025|Apr-2025-I,Iniciación,4/1/2025,,,user_38w3kMPJn8vNMvILexCx95wSjTP,4/1/2025,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cmk5xlezd009whpexwgj0rwr1,Perico Mañoso|Dec-2025-I,Iniciación,12/2/2025,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,12/2/2025,,,,user_38Uj1twycLFz2fclfdzW6SWOMQV,FALSE,,,,
,cmk5xlezd009whpexwgj0rwr1,Perico Manoso Q4 2025|Nov-2025-I,Iniciación,11/14/2025,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,11/14/2025,,,,user_38J3Yv989jVwEUtbVk9VWJUVSxs,FALSE,,,,
,cml8g9j8000zhnvhpdqxdyxy7,Perro Rojo Pet Shop - Q1 2026|Feb-2026-I,Iniciación,2/6/2026,,,user_38w3kMPJn8vNMvILexCx95wSjTP,2/6/2026,,,,user_38w3kMPJn8vNMvILexCx95wSjTP,FALSE,,,,
,cml8gznne00b8rbhpxxfc7c0e,Perú Chicken 2025|Aug-2025-I,Iniciación,8/12/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,8/12/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
,cml8gznpw00b9rbhp521691ui,Pet Palace Q2 2025|May-2025-I,Reunión,5/14/2025,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,5/14/2025,,,,user_39B2dgxxU9FpCItuDzDvGc7OYQV,FALSE,,,,
